Occasion,Date,Time,Tag_prefix,Tag_ID,Tag_ID_cor,Site,Species,Section,Length,Weight,Recap,Mortality,Potential_error,Comments
3,05/16/2021,12:32:02.117,a,900.226001697321,a900.226001697321,NorthCampus_CMR,green_sunfish,35,84,9.9,n,n,n,
3,05/16/2021,12:33:14.880,a,900.226001697379,a900.226001697379,NorthCampus_CMR,green_sunfish,35,65,4.8,n,n,n,
3,05/16/2021,12:34:53.421,a,900.226001697339,a900.226001697339,NorthCampus_CMR,green_sunfish,35,61,4.1,n,n,n,
3,05/16/2021,12:35:54.813,a,900.226001697336,a900.226001697336,NorthCampus_CMR,green_sunfish,35,64,4.8,n,n,n,
3,05/16/2021,12:39:34.306,a,900.226001697349,a900.226001697349,NorthCampus_CMR,green_sunfish,36,81,9.6,n,n,n,
3,05/16/2021,12:40:06.331,a,900.226001697386,a900.226001697386,NorthCampus_CMR,green_sunfish,36,64,4.4,n,n,n,
3,05/16/2021,12:46:39.072,a,900.226001167775,a900.226001167775,NorthCampus_CMR,bluehead_chub,37,105,14.0,y,n,n,
3,05/16/2021,12:47:46.857,a,900.226001697356,a900.226001697356,NorthCampus_CMR,green_sunfish,37,114,30.9,n,n,n,
3,05/16/2021,12:49:02.172,a,900.226001697381,a900.226001697381,NorthCampus_CMR,creek_chub,37,73,4.9,n,n,n,
3,05/16/2021,12:50:14.570,a,900.226001697360,a900.226001697360,NorthCampus_CMR,green_sunfish,37,99,19.3,n,n,n,
3,05/16/2021,12:51:06.377,a,900.226001697378,a900.226001697378,NorthCampus_CMR,creek_chub,37,119,18.1,n,n,n,
3,05/16/2021,12:52:39.587,a,900.226001697319,a900.226001697319,NorthCampus_CMR,bluehead_chub,37,97,13.7,n,n,n,
3,05/16/2021,12:54:11.357,a,900.226001697307,a900.226001697307,NorthCampus_CMR,bluehead_chub,38,80,6.3,n,n,n,
3,05/16/2021,12:56:11.266,a,900.226001697368,a900.226001697368,NorthCampus_CMR,bluehead_chub,38,71,4.5,n,n,n,
3,05/16/2021,12:59:28.508,a,900.226001167724,a900.226001167724,NorthCampus_CMR,redbreast_sunfish,39,72,7.1,y,n,n,
3,05/16/2021,NA,a,NA,NA,NorthCampus_CMR,NA,40,NA,NA,NA,NA,n,NO_FISH
3,05/16/2021,NA,a,NA,NA,NorthCampus_CMR,NA,41,NA,NA,NA,NA,n,NO_FISH
3,05/16/2021,13:07:17.232,a,900.226001167723,a900.226001167723,NorthCampus_CMR,redbreast_sunfish,42,122,32.7,y,n,n,
3,05/16/2021,13:07:43.250,a,900.226001698523,a900.226001698523,NorthCampus_CMR,bluehead_chub,42,100,13.4,y,n,n,
3,05/16/2021,13:08:17.455,a,900.226001698528,a900.226001698528,NorthCampus_CMR,creek_chub,42,96,11.3,y,n,n,
3,05/16/2021,13:08:50.420,a,900.226001167754,a900.226001167754,NorthCampus_CMR,creek_chub,42,108,15.2,y,n,n,
3,05/16/2021,13:09:49.493,a,900.226001697371,a900.226001697371,NorthCampus_CMR,creek_chub,42,119,20.1,n,n,n,
3,05/16/2021,13:12:06.189,a,900.226001697369,a900.226001697369,NorthCampus_CMR,bluehead_chub,42,136,30.7,n,n,n,
3,05/16/2021,13:12:51.118,a,900.226001697384,a900.226001697384,NorthCampus_CMR,bluehead_chub,42,120,25.1,n,n,n,
3,05/16/2021,13:13:33.137,a,900.226001697302,a900.226001697302,NorthCampus_CMR,creek_chub,42,91,8.5,n,n,n,
3,05/16/2021,13:14:24.184,a,900.226001697300,a900.226001697300,NorthCampus_CMR,bluegill,42,70,4.4,n,n,n,
3,05/16/2021,13:14:53.754,a,900.226001697374,a900.226001697374,NorthCampus_CMR,green_sunfish,42,70,6.2,n,n,n,
3,05/16/2021,13:15:49.808,a,900.226001697326,a900.226001697326,NorthCampus_CMR,green_sunfish,42,63,4.3,n,n,n,
3,05/16/2021,13:16:59.895,a,900.226001697316,a900.226001697316,NorthCampus_CMR,redbreast_sunfish,42,68,5.4,n,n,n,
3,05/16/2021,13:18:03.290,a,900.226001697352,a900.226001697352,NorthCampus_CMR,bluehead_chub,42,160,49.3,n,n,n,
3,05/16/2021,13:20:38.441,a,900.226001697320,a900.226001697320,NorthCampus_CMR,bluegill,42,79,7.7,n,n,n,
3,05/16/2021,13:21:10.485,a,900.226001697343,a900.226001697343,NorthCampus_CMR,green_sunfish,42,76,8.6,n,n,n,
3,05/16/2021,13:21:57.150,a,900.226001697346,a900.226001697346,NorthCampus_CMR,bluegill,42,104,20.0,n,n,n,
3,05/16/2021,13:22:47.001,a,900.226001697315,a900.226001697315,NorthCampus_CMR,creek_chub,42,106,15.4,n,n,n,
3,05/16/2021,13:23:49.345,a,900.226001697310,a900.226001697310,NorthCampus_CMR,creek_chub,42,98,11.2,n,n,n,
3,05/16/2021,13:25:37.446,a,900.226001697364,a900.226001697364,NorthCampus_CMR,bluehead_chub,42,74,5.2,n,n,n,
3,05/16/2021,13:27:34.374,a,900.226001697380,a900.226001697380,NorthCampus_CMR,bluegill,42,84,8.8,n,n,n,
3,05/16/2021,13:28:22.004,a,900.226001697318,a900.226001697318,NorthCampus_CMR,bluehead_chub,42,83,7.0,n,n,n,
3,05/16/2021,13:29:03.050,a,900.226001697391,a900.226001697391,NorthCampus_CMR,bluegill,42,107,19.9,n,n,n,
3,05/16/2021,13:30:09.629,a,900.226001697353,a900.226001697353,NorthCampus_CMR,bluehead_chub,43,74,5.3,n,n,n,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
